BlueSkyForDays;0;@BasedVandelay @NoImAlfieNoakes Are you really this head in the sand or just being an asshole? Google high school suicide covid. Remote learning is ineffective for most kids, it's literally killing some of them. After you do that Google search, go away.;;;;;
BrendaM41641614;0;@imgrund @TDSBDirector Why is the EQAO online this year when virtual programming is damaging to students mental health? (Y kids had to go back to school in the peak of covid);;;;;
JesseniaUrrea;1;COVID isn’t inevitable. We have the tools to curb infection rates and protect the most vulnerable. Remote learning and remote work options must be used. We should also look into paying people to stay home and avoid large gatherings.;;;;;
toobarbara2;1;jobs for pushing tags. I workedwith them, I manage to enroll for a photography class at Versatile and Online Class on IT/Digital space with ACWICT (In partnership with UKAID) on their covid digital employability programe and I was good to go, 2021 became an amazing year.;;;;;
xXxnomthings;2;@RageGoldenEagle Could be due to covid parents found out that online schooling is a real option for school, and just kept it that way.;;;;;
joints_2021;2;The transition from the regular face to face classes into online classes has created a shift in our daily routines especially as students. We have long coped with these changes as we have engaged in dynamic setups in order to function well as we do our school activities.  https://t.co/m3a0oX9A6w;;;;;
CrowdWeek;1;Covid-19 has created an opportunity for students from elementary-age to graduate school to benefit from crowdsourcing and online classes. What does that mean for the future of learning and education? Check out our founder's (@LPlus) article and find out:  https://t.co/2a2wlCUTs4;;;;;
VeronicaR7;0;@kevintyeight It is frustrating However my dept try our best. We do it to make online learning easier ifwhen the Covid-19 situation makes this inevitable . It does ensure consistent curriculum coverage too.;;;;;
RandyHolder205;1;@GovAbbott Unfortunately supporting remote learning is an inevitable and correct decision, that I'm guessing you'll never do.   A Texas school district is temporarily closing after 2 teachers died from COVID-19 within days of each other #NewsBreak   httpst.cobQCu90GvNh;;;;;
WFMFunders;2;College students need affordable and reliable broadband access as online learning continues. Policymakers should ensure that #TodaysStudents have access to reliable and affordable internet, especially in light of increased online learning due to COVID-19. #ConnectCollegeStudents  https://t.co/9hm3PFnAXQ;;;;;
_Parkav;1;Dear WHO,  We starting face to face exams and education in Tuesday.But this dangerous because our covid-19 cases very much i think you know but ı say again WE DON'T WANT DİE. Help us because we believe you.Finally JUST LOOK AT THİS TABLE. #EqualityForTurkishStudents #neyapacağız  https://t.co/3LgiKFCMKG;;;;;
sgillern;0;@ballardgal @jbtcarolina The point of the piece was that there are vulnerable populations that just cannot endure an extended period of remote learning. In fact, some of them may already be past their limit. What will become of them? Are the real risks of covid worth jeopardizing their futures?;;;;;
fannika;0;@MarkTreyger718 @saraklind Respectfully, Covid is not the *only* risk to be assessed in this discussion. Online learning is sub-par for most and exceedingly harmful for many. When you do surgery you don't just start cutting out chunks of the body without first analyzing the problem and assessing the risks.;;;;;
ODDEYERENE;0;i’m literally terrified that i’m going to have to do online school again this year bc of covid. i genuinely don’t know what i’ll do bc i can’t do that again. i was so depressed and all i want is to have a normal year of college ha ha 😀;;;;;
BeccaPiano;1;"@Quillingbee @MDFitness1975 Yes,and increase is due exclusively to, let's see… the wearing of masks? Or,maybe the comb'n of remote school (yes it sucks), toll of pandemic+loss of fam/friends+ legit anxiety re CoVid and its ACTUAL effects on world, etc. Not simply ""LOCKDOWN [NOT what we had for2yrs!] caused it""";;;;;
andrew_vanstee;1;@zgholloway @DawsonVosburg Some are still in caregiving roles because of school or other things, some retired, some dead, some with health issues that make face to face service work very unsafe, some with long covid. Many many different reasons for the for gap between job openings and hires.;;;;;
aepnotfound;0;might have to start doing online school again bc of the restrictions, as much as i hate covid, online school sounds good rn cuz in person is stressing me out;;;;;
ZoeCalvert1;1;“Across Essex, the rate among the 11-18-year-olds is at a whopping 1,100 per 100,000, compared to the average of 288 among the rest of the population”😱 🐴 g8 🔩ed 👇🏻  Remote learning in south Essex schools 'inevitable' after spike in Covid cases  httpst.coqG7VmLvlqe;;;;;
BeccaPiano;0;"@Quillingbee @MDFitness1975 Yes,and increase is due exclusively to, let's see… the wearing of masks? Or,maybe the comb'n of remote school (yes it sucks), toll of pandemic+loss of fam/friends+ legit anxiety re CoVid and its ACTUAL effects on world, etc. Not simply ""LOCKDOWN [NOT what we had for2yrs!] caused it""";;;;;
IMPRlNTAE;1;@IanWoodley6 @dioramick just because we won’t die doesn’t make schools covid safe? one of my friends has a high risk dad, is she supposed to shield from him? high risk teachers?you don’t have to be old to die from it. schools are unhygienic, unsafe and not necessary at this moment. online school is fine;;;;;
dajohnman;0;@Chris_Bittle @dsbn @niagaracatholic No. This isnt a win.  Covid is not dangerous to kids.  Online learning Masking Cohorts  Have messed kids up. 2 years. Your party did this;;;;;
GibChronicle;0;Only two in five students satisfied with online learning amid Covid-19 – survey  https://t.co/ioPdzecYqY;;;;;
parienda;0;@EduMinOfIndia Please surely help them. 1. Start all age group schools with covid precautions 2. Start daycare centers  Students especially little kids are having a horrible time learning online - which is partly clueless for them. Start the damn schools for god sake @PMOIndia @CMOMaharashtra;;;;;
karlafancyy;0;This is what doesn’t sit right with me. I ain’t trying to pay my full tuition to be sitting in my apartment on zoom in my pajamas. If I wanted to do online learning I would have enrolled in an online program. I understand the current situation (COVID-19) but adjust our tuitions!;;;;;
ShogyoMogyo4;0;@callmehhaleyx Your country is so lucky we started online classes around September last year and it's still going on until now but the government is proposing face to face classes in the next school year so that's good news;;;;;
MouseEars4950;1;@davidaxelrod Omichon?   Also, I stand in solidarity with the teachers. They don’t have to give their lives when remote learning is an option. The surge of Covid means that in-person learning is too dangerous at this point.;;;;;
DouglasDeCelle;0;@DrJohnHardie My daughter is an adjunct professor who teaches masters students.  During the height of covid her university forbade her from making her class available online, forcing students to commute and gather.  That's not intellection it's greed.;;;;;
statsman0576;0;@_TaylorDuncan_ @DrJimmySullivan @GovBillLee Remote schools preformed worse last year than in person schools with covid infections.   You're demanding something that is an ineffective mode of education that is 100% ineffective at stopping the problem.;;;;;
wilko64;1;As executive education deals with the onslaught of COVID-19, experts suggest benefits can actually be enhanced by online learning (as opposed to merely being reproduced in a socially distanced format).  Lets hope so.... #learningan… https://t.co/eGY9meQBPq  https://t.co/HJ7s84wJpW;;;;;
danieI_b;0;So my spring quarter has been confirmed that it is going to be fully online. Damn, I was kidding when I said I would prefer online school, COVID-19 took it seriously 😭💀;;;;;
Uriel_UMG;1;They gotta start doing online shit again for school cuz my county just got thousands of new cases and there is no way in hell I’m getting covid again too risky now don’t want to put my family in danger especially my parents they already doin too much;;;;;
iam_anandv;2;My kid is depressed and his mood only improves when he goes out to play. I am not sure, how to resolve this dilemma. There is unreal fear about covid and not sure if I can send him to F2F school, but online is not a solution also.   Perhaps a slow staged approach of 1 day a week?;;;;;
WLife100;0;Online learning negatively affects kids mentally and socially. Mental health is a much bigger threat than Covid . Stop the madness Steve;;;;;
ForwardAs1Trust;1;Congratulations @Je55_Martin and all our colleagues @BeaconBolton who have been working hard on distance learning courses during COVID.   #beproud that you have utilised this time effectively to strengthen our school further and invest in your own CPD! 🌱🌱;;;;;
HonMushimba;1;@hartie_lh8 The point; online learning is accessible across the country except in Mwinilunga as at now. That's a good starting position for a discussion in the new normal of post covid.;;;;
GibsonEdu;1;@GregSederberg @BiscottiNicole @melanie_korach @raspberryberet3 @Bill_Huber_ @bethhill2829 @DarrinPeppard @3Kids4e @DavidGeurin @TAYLOR_does_IT @Mind_on_ASaP If we’re talking a post-Covid world, I think there will be a population of both students and teachers who realize they prefer online learning/teaching and it may be a more mainstream alternative to in-person education. #Edchat #remotelearning #distancelearning #QuestionoftheWeek;;;;;
sebstia81466530;1;@GwinnettSchools Gwinnett schools should do online COVID is dangerous people hug each other in school;;;;;
maeowshira;1;.@LakeWashSchools @WaHealthSec Please, go remote or postpone returning to school. With almost no social distancing at school, taking mask off at lunch, kids not wearing mask properly, it seems inevitable going back in person will increase COVID cases in school and community, 1;;;;;
BearwolfThunder;0;@chrislhayes What are the long term effects of COVID on children? What are the long term effects of remote learning on children?  We don’t know, but for some reason you’ve really committed yourself to the belief that remote learning is somehow more dangerous.;;;;;
ch1pme1ster;1;@KateGreenSU @Keir_Starmer @10DowningStreet @GavinWilliamson with the virus raging (probably because schools and Unis were opened in Sept) it would be irresponsible to send children back to school etc in Jan - they may not die from Covid but they may spread it to vulnerable family members. Online schooling needed or vaccinate them first!;;;;;
PeopleofNY27;2;Last week @markpoloncarz specifically mentioned within school COVID spread as a concern for Erie County. So why does the BN editorial board claim the opposite here? We cannot make a thoughtful assessment regarding schools staying open or going remote until we understand the risks;;;;;
LizaJon18481973;0;@RepBowman @POTUS Businesses profited of the PPP plan. Small business gave themselves raises and claimed unemployment for spouses etc. Renters didn't pay rent. Students paid full price for online class because of covid.  Universities need to be held accountable and interest rate need to be 1%.;;;;;
SmalIWaves;1;@thsuburbanmommy @alexophile @rmbodenheimer You don't need to be any of those things to see how everything is going to turn out Schools open-&gt; COVID surges-&gt; back to remote learning.  Why waste time trying to delay the inevitable, especially when such futile efforts to stay open result in getting people killed ;;;
PegisStoke;1;Dear covid 19 I would like to thank you. During these months you have opened the door to so many children with SEND, we now have virtual tours of schools, online learning, now everybody sees that education is important opening doors for children who couldn’t access it. Thank you;;;;;
BushKenna;2;In case y’all haven’t noticed, the online classes you may have taken BEFORE COVID-19 happened are more expensive than in-person classes. At AandM there was/is a $750 “distance learning fee” charged for online classes, distance learning or not.;;;;;
SarahSofiaPro;0;@anndosshelms Pre Covid too much testing that caused unnecessary anxiety on students, who opted to  https://t.co/NprU0DPjsZ Covid almost all testing is electronic, which causes anxiety from failed remote learning. My kids make straight A’s, but one isn’t at grade level in state tests. 1/2;;;;;
zenscara;1;Just emerged from online meeting, greeted by this news. Blaming + (effectively) gaoling students in uni accommodation but still insisting on unsafe face to face learning. Threatening them with red cards... when all the issues with covid spread were predictable AND predicted!;;;;;
Nimblechapps;2;Online Learning model is growing in times of Covid-19 crisis and here are the top learning management systems you can use for your business in 2020.  https://t.co/JZWTbC1Rrx  https://t.co/AcyKaqVTei;;;;;
beakinderhuman;2;@thiacalsi @KayeSteinsapir My son is transferring from a two year tech school to USC. It saved about 40k plus. SC has a really good transfer program. He got all his core classes out of the way. He did the first two years online because of covid.;;;;;
MamaSita044;1;It’s a lose/lose situation no matter how you look at it.  Online learning doesn’t isn’t effective, but it will help keep kids safe from COVID. Attending in person learning is much more effective for students, socially and academically, but increases chances of COVID spread 👎👎;;;;;
KHGallant;0;@tonyposnanski It's like impending doom. Our isn't requiring vaccination for teachers or staff. I'm terrified to send her, but online school was a disaster and she was depressed. Her first two years of school has been hijacked by covid/antivaxers.;;;;;
insidehighered;2;Our NEW special report studies the unprecedented transition to remote learning made by colleges and universities across the world due to the COVID-19 pandemic and discusses what it takes to build a sustainable and scalable presence online. Learn more today:  https://t.co/iHLuZPCQ5c  https://t.co/uYQm8sB9LU;;;;;
UmmaUniversity;2;'Despite the disruptions occasioned by the Covid-19 pandemic, we have continued with teaching and learning through online remote teaching.' Dr. Idle Farah - Vice Chancellor #UUGRADUATION2020  https://t.co/we7Eyh7sEA;;;;;
4eyekei;2;i had an online physics class and a face to face basic calculus class and it went better than i expected so i’m gonna watch another anime movie;;;;;
lil_laur_;2;Me in 2020: I’ll just foster some dogs while I’m doing school online because of covid. Me now: still with this precious dog cause I couldn’t let her go 😂🥺;;;;;
trina_daniel;2;@GovLarryHogan I'd much prefer the teaching challenges that come with distance learning for my 6 year old as opposed to challenges from Covid-19.;;;;;
Just_Azetical;0;"Online school isn't easy..  My parents keeps saying ""you want face to face when its gonna be harder when online is easier"" Face to face is better cus the school doesn't throw u homeworks each subject and each day  I WANT FACE TO FACE!!!";;;;;
CrazycuteDuckie;0;@jwahjwah @JamesWoodfield @PippaCrerar With school starting this week with pretty much nothing in place even better, they ask schools to be grouping classrooms together in case of shortage of staff...having LARGER groups of children in poorly ventilated rooms to ensure face to face teaching #madness;;;;;
OMAPROUD;0;@CDCgov  It is irresponsible to say kids need to be in the classroom vs distance learning when COVID is increasing across a majority of states. Social distancing would allow only a small portion in classrooms each day. We will not sacrifice our kids for Trump’s and Paul’s idiocracy;;;;;
joecmack;0;@GovLauraKelly Stick to the facts, please, do not go back to remote learning.  Keep masks optional. The mental health of the kids, and the teachers, is paramount. The new Covid strain, contagious yes, but not dangerous.;;;;;
sunday_lavender;0;@MjSunbury I know Shep's first year was crazy because of Covid. Online school then regular school..He hated online school. It was rough on banana 2 because she a social butterfly so she got really depressed during online school.;;;;;
juptember;0;online classes from his school is ineffective (i blame covid so much 4 this) and I also cant teach him much. idk he ranks low bcs he's not focusing or his friends study harder. he's going to be 6th grader soon and I'm so worried   I know I'm sooo asian by saying these things 🙃;;;;;
C2c017;0;@VarshaEGaikwad @MahaDGIPR The COVID cases are increasing frequently , and we are not able to study with our boring and hectic online classes , and we can't afford to loose our class 12th boards because of this covid 19 !! So please cancel the boards exam for our well being for the well being of students !;;;;;
AssocEleCom;2;"Mx. De Guia is FOR the Implementation of hybrid learning setting wherein there will be both online and face-to-face classes: Sana yung quality of education is the same as online; walang iwanan.  #ASSOCHalalan2022";;;;;
freeagentglobal;0;@paul_griffiths Here in California they planned for remote learning weeks ahead of return to school. Flu + covid from holidays was inevitable. False sense of invincibility from vaccinations.  Kids lose out on quality education and mental health. 2 of the biggest opportunities in 2022.;;;;;
JeffKwitowski;1;New K12 Public Affairs Brief is out:  K12 Inc.'s commitment to ending racial and education inequity; student stories highlighting diversity and success, online learning during COVID-19, and more  https://t.co/rmfqZUvxbv @K12Learn @K12Newsroom @kevinpchavous @leilanimarkets;;;;
mentorcapital1;1;@ASimp805 @GavinNewsom @LindaParks2020 Definitely a parenting issue parents must be in church or denial of Covid-19 risks.  Believe it or not online school creates kids that are employable. It’s a desired job skill to work from home.;;;;;
ShawEduTrust;1;Wow what a day its been…over 80 training sessions, 1500+ staff members and a fantastic mix of face-to-face, remote and blended learning! A big thank you to everyone involved, there’s certainly no #MondayBlues here! #INSETday #ProfessionalDevelopment #RemoteLearning #education  https://t.co/f1yql3Ft2R;;;;;
tonyj_x;0;@DrEricDing But your overdramatics cause people to believe Covid is more dangerous than what it actually is which leads to paranoid parents urging and forcing remote learning on kids which is disastrous for children learning, social life, and mental health;;;;;
thepostph;2;The Department of Education announced that 25,786 public and private schools joined the progressive expansion phase of face-to-face classes. | Read more:  https://t.co/yiqbY1AL2G  https://t.co/Sd8xOefMJs;;;;;
jaisy_786;0;@Shafqat_Mahmood I salute you sir, the loss of precious learning during COVID-19 is immense and the loss of friendship is equally important, students should welcome @Shafqat_Mahmood descion as students have become more dull through online studies. THANKYOU SIR ❤❤;;;;;
EdTrust;2;College students need affordable and reliable broadband access as online learning continues. Policymakers should ensure that #TodaysStudents have access to reliable and affordable internet, especially in light of increased online learning due to COVID-19. #ConnectCollegeStudents  https://t.co/T5YHOPbGTF;;;;;
AlSoprano;2;@fact_covid Only if the online teaching requirements have been dramatically increased. My daughters school uploaded a pdf with some websites to look at once a week, then a pop quiz on zoom once a fortnight.;;;;;
ChloeJonesy1996;0;Kinda sucks that 2 out of my 3 years at Uni(Film School) were during Covid, and felt like such a blur. Most of the time classes were online. I feel like this is the first year that actually feels apart from the past 2 years.;;;;;
MadCornishBiker;0;@doctorasadkhan @drclairetaylor @dr_musgrave of infection, thousands more deaths a week, millions more disabled or limited by Long Covid. Unless urgent action, if the government can still get companies to trust them to pay the bills, is taken to make schools safe. Not just safer, but actually safe, or remote education is 👉;;;;;
ForthHazera;0;@HelenLindop @LaurenHug @TillieElvrum And also, most Primary and Secondary schools did not have the initial infrastructure to be wholly doing online learning nor resources or support for staff to do so. Most teachers were trained for face to face learning so it's unfair to compare with established virtual education.;;;;;
debrakidd;0;Planning and packing for a week at the British School of Brussels and I can't wait. We've been talking curriculum online for 2 years but now I get to meet all those amazing teachers face to face.  @PrimaryEAdams @EstherOConnor5  @neilringrose;;;;;
ckg_gmi;0;@efleeka @sode917 @8ellaax I guess it’s probably a matter of opinion then. Personally I think online school isn’t good. Especially when taking difficult a-level subjects like physics. Then again closing schools would be good if the UK has to get rid of covid for good. Tough times either way.;;;;;
HotTeaIsHot;0;My university’s plan to help slow the spread of Covid-19 is to have go to school in person until Thanksgiving, then stay home and finish the semester doing distance learning. UTSA has gone mad by charging us full tuition.;;;;;
outside_left;2;@IsabelOakeshott Millions of children, school staff and extended families would prefer not to be exposed to Covid-19. Will you be in a reception class trying to get 5-year-olds to social distance? No. Didn't think so.;;;;;
danefossee;0;Our kid’s school flipped to virtual this week. When will this heartbreaking madness end?   Are there any credible and rational medical experts that believe kids should NOT be face to face ?;;;;;
ChristieNold;0;"@WesleyCCalvert I'm curious about what you might assume from my tweet.   If it's that I believe remote learning is ""better"" educationally, of course not. Are there risks in being without school - absolutely.   I'm referring to the spread of covid.";;;;;
bledwine;1;This teacher still can’t smell or taste after 9 months. There are many kids who can’t eat and other long-COVID symptoms. No epidemiologist can say infection is safer than remote school. Asymptomatic damage and spread is real. Kids will live with this for much longer than I will.;;;;;
msoutdoorfisher;0;@breakfasttv I am a teacher and a parent… I am more concerned about the harmful impacts online school has on my kids socially, emotionally, mentally and physically than I am about them getting Covid at school. Kids MUST be in school!;;;;;
Dave72David;1;What happens to a #school if multiple #teachers develop #Covid_19? You can’t socially distance young children. It will spread exponentially through staff and students creating an unworkable learning space. Dangerous. Teachers are not babysitters so parents can go to work. @JaneCaro;;;;;
EveExamines;1;@CHCHNews @AdamCHCH Lots of people can’t face the reality that COVID is actually dangerous.  Also Ford does everything so half assed. A better government could have much better online school.;;;;;
josiahsenu;2;So while I appreciate why some want to move school entirely online due to the public health risks of COVID (entirely understandable), there is something rather irreplaceable about teaching in-person in a room filled with students /3;;;;;
beautiful_oops;2;@SuptJaraCCSD @lindacavazos13 Please don’t risk the lives of our staff and students. Is distance learning perfect, no, but the risks will far out weigh the benefits in the weeks, months, years, dare I say decades as we learn more about the devastating long term effects of COVID.;;;;;
Marghla;0;Ooh I think @47Sasaki just testified. Started off with the disappointment teachers are feeling over the ethnic studies let down. Then asks School Committee to think of a el East Boston as its own city right now - keep students remote while covid rates are this high;;;;;
BeccaPiano;0;"@Quillingbee @MDFitness1975 Yes,and increase is due exclusively to, let's see… the wearing of masks? Or,maybe the comb'n of remote school (yes it sucks), toll of pandemic+loss of fam/friends+ legit anxiety re CoVid and its ACTUAL effects on world, etc. Not simply ""LOCKDOWN [NOT what we had for2yrs!] caused it""";;;;;
SheilaWCali;0;💔Teens in our schools have eating disorders, self-harming, anxiety and depression. Children are still suffering from the impacts of distance learning and Covid mitigation. What new resources are available NOW for @SRCSchools @SCOESonoma? Where is the Covid$ being spent? On kids?;;;;;
JKlauski;0;@PhilEvans_IB please read this to understand the situation in India. Coordinators’ sole justification for going with the exams-route is higher grades, even after they acknowledged the fact that online learning was highly ineffective and the COVID situation is horrible here;;;;;
HumaneRanjit;1;@samant_uday The cases of covid is increasing day by day ...so it is dangerous to all..please start online mode colleges or school... Close the all school or colleges...;;;;;
Shivaniabc2016;2;@msisodia Good evening sir, I am a mother of 5 yr kid, Actually as COVID cases are increasing ,it is very risky for junior kids to go to school as they are not vaccinated at all.....please for Lkg - Vth class students change the mode to online class..🙏🙏🙏 Thanks and regards..;;;;;
Real_Don_Easter;1;@mmfay6 @liberals_ipa Hi - Alliance Fraincaise. They moved their courses to online during covid. Not sure if they still are. Very good material and good teachers. Class breakouts fun too;;;;;
Fortune10Amber;1;@POTUS NYC Needs REMOTE Learning It’s A lot of COVID 19 cases in the school.Why Are You sending these kids to a UNSAFE Environment?!This is Horrible. 🙏🙏🙏;;;;;
annayoung___;0;A group of Fox Lane High School students will be forced into remote learning and are prohibited from campus for 14 days after ignoring COVID-19 guidelines at a large gathering over the weekend. School official said their disappointment is an understatement.  https://t.co/8FgZCKdccp;;;;;
DrMrsKellyHogan;2;I like the option for some classes to be online if students need to attend a class online today, this helps with students' stress levels because if you are sick or just not feeling well, you don't feel obligated to come, protecting everyone from all illnesses,not just covid;;;;;
BeRealLets;1;@CBCNews Bad decision. Our school was opened for 2 days and they already have a possible Covid case and the classroom was sent home for 10 days to learn online. It’s inevitable and there should be choice.;;;;;
ChocoMingo;0;@StormiFolf I'm autistic I can relate to this A LOT, especially after not looking at school stuff for a year due to stress from COVID. I feel like I'm playing catch up every single day, especially due to me being stressed with online classes  the fact I don't have a room of my own;;;;;
EdmJbg;1;@danielroberts29 @rando_shelly @greeneyedmum @TruthWi59021640 @pplatesrgrate @fly_girl7 @lorrain00414525 @miss_anthrop75 @FrankSp82601647 @RougeNoirUK @SandraWeeden @mism_2020 @Carbonelgreen Some parents have the same view as you.  Many don't due to how dangerous Covid is.  We need option for both in school and online but you have to remember, teachers don't want to get sick and die either.  Face to face school is problematic at the moment. #Covid  https://t.co/C9rCPhSo26;;;;;
tiranaboy;0;January   ✨✨✨The new year✨✨✨ was a disappointment and we went back into big boy lockdown. It was my first proper taste of online school because I was in ty when 😈covid began😈 It was a fun novelty for about 1 day. I didn’t pay attention to a single accounting class and…  https://t.co/ioU0IYFVP8;;;;;
UNICEFCanada;2;In #Ghana UNICEF has been supporting the Ministry of Education and the Ghana Education Service to design Distance Learning programmes through the internet, television and radio to ensure that children can continue to access education during #COVID_19.  https://t.co/VPm9HVw4vf;;;;;
news_LARA;1;In #LARAHMG Jun/Jul: We put Five Questions To Ian Cooper, COO, #SkyborneAcademy. Ian explains how #Skyborne quickly modified its classroom syllabus to facilitate online learning, allowing the next generation of pilots to continue training despite COVID-19.  https://t.co/oNF2RZF1Yn  https://t.co/UhzwilB4Yf;;;;;
Embkings;0;@CheeksJess91 @pulte I can’t offer money but I can offer my sympathy and understanding. My son just turned 15 and this school year has been hell remote learning due to COVID put him severely behind and this whole year has been a struggle with anxiety and depression for him…;;;;;
EdmJbg;2;Governments have had plenty of time to prepare online public school. Not acceptable saying it's not good enough when Distance Education has successfully educated children for decades in Australia online.  No amount of face to face education is worth destroying ones health! #Covid  https://t.co/ixJIyHOCe2;;;;;
Stitch_resist;0;@workwisdumb The hybrid school I found my 4th grader is going fully online, which is awful for her. So now I need to find another school that's covid conscious and considerate... In a red rural pocket of NorCal. It simply doesn't exist anymore.;;;;;
ElkhamissyMenna;1;@AlsisiOfficial The Minister of Education is risking our lives by making us do exams in Schools that don’t even social distance and the ratios of death in Egypt due to COVID-19 getting higher everyday.Please save our lives by making the exams online.;;;;;
sasha26345840;2;@SarahJacksonUT @soncharm @AP Exactly…I’m in high school, did a year of online school, got vaxxed, soon as I went back to in-person school..COVID positive 😂;;;;;
Vapulabe;0;@ChandraDKMiller @jwpnfld And children were pulled out of school in Belgium and had to learn online...  And I got my children crying because they didn't see their friends anymore...  They were sacrificed to protect the elders who were at risk to get ill if the kids got covid at school.;;;;;
powerwalk_acnh;1;@sneakers1957 @ida_skibenes A lot of kids learn great online. I was in high school during Covid and a good chunk of kids actaully improved through online learning.  Although that does not take away the fact that some kids are better at learning in person;;;;;
03mjPs;0;@Minecraft @PlayCraftLearn @EnvAgencyNW And help the the world get better from covid and globle warming😷 and online classes i know a lot of kids are tired and a lot of people want to stop online i am not abusing the people that like online you can still go online ok and hopt the world get better🌍 happy earth day!!!!!;;;;;
Babajide_Ajayi;0;Covenant University should have led the transition to online learning in this COVID period.   There is no tenable reason for not activating alternative learning methods as a few other institutions did and were successful.  This is a disappointment.;;;;;
RebeccaRosBuen;1;Distance Learning can be fun (yes, fun), interactive, and make a lasting change. Since March I have recommitted to training development and refining my craft (A COVID-19 silver lining). Along the way I discovered a renewed passion for talent development.… https://t.co/hbI6oEtTgD;;;;;
IANJE0N;1;what do u prefer online or face-to-face class and y - Online, I have bad social anxiety and can only see people I’m comfy with from time to time. I cant even make proper eye contact or I feel like fainting. #tellonym   https://t.co/veGOBULOqt;;;;;
UHI_Inverness;2;You should attend your class as normal, whether that’s remote or face-to-face. If your class is affected, we would encourage you to continue with self-directed study, where possible. Please check your student email for further information.;;;;;
sistervi143;0;@DrKarlynB We are doing good in the house. My teenagers though prefer going to school compared to online class. My husband has to work daily so he is taking extra precaution to minimize getting covid-19. I am telecommuting and go to office when I just really need to.  Lucky we got supplies;;;;;
GlobalEENET;0;#SometingforSaturday  Online learning cannot just be for those who can afford its technology  The dramatic shift to online learning as a result of the COVID-19 pandemic risks widening educational inequalities.   https://t.co/XHuLZu4ZND;;;;;
mandy1714;2;@UsforThemUni @teacherVCW @Stafford_SteveG @mariamush @fact_covid @GavinWilliamson Surely these vulnerable children have been identified as Pupil Premium therefore eligible for £1,345pa funding from school allowing school to buy laptops to access online lessons? Or Is it a case of school directing funds elsewhere as they don’t have to account how they spent it?;;;;;
TonyFretwell;2;Thought; Is traditional education dead? Classes cannot look the same as the past. A future of bespoke curricula, online and open book project learning with tutorials and seminars with teacher support? Happens at HE and more post Covid. Why not younger? Build for the future workforce  https://t.co/PoocDoks3m;;;;
GingerSnapCurls;0;Got my 2nd booster today. That makes 4 for me. Considering that 30% of my class is out quarantining bc siblings are out bc of +tests, I’m looking out for myself and the rest of my class. Im tired of the anxiety. Im tired of teaching online. #COVID #boosterdose;;;;;
camillahmturner;1;The biggest threat to keeping children in face-to-face education will be high numbers of teachers forced into self-isolation after testing positive for Covid-19;;;;;
The_Ouroboros__;0;@SlenderSkeptic I don’t know but they won’t. It’s stressful whatever they do. My daughter is in her A level year &amp already missed months from school last year, my son gets really stressed with online learning.. Then there’s Covid with a govt more inclined to keep peace in its own ranks.;;;;;
EmeraldEdu;2;#freeaccess article about online education during COVID-19, analysing the perception of academic stress experienced by students and their coping strategies. 📃 Read it here  https://t.co/h8gcEIUtXb #remotelearning #highereducation #AEDS  https://t.co/9YP0Hynx7n;;;;;
allonnziii;2;@kotter_steve @DerekJameson18 @bbond0073 @Shloker2 @theunap84463018 @JoeBiden And now with COVID students are paying the same or in some cases more tuition for a lesser education trying to learn online or with minimal to no professor interactions. I know the uni I attended is a shit show. Im glad im done.;;;;;
meiliholicv14;0;@Blitzuuu Lucky, I'm not gonna lie at first online school would be amazing but now I really just want face to face classes, I think I might go insane if I don't get physical human interaction any longer;;;;;
dhyuckx;0;can’t believe i’m saying this but I honestly prefer to go to school rather than taking online classes, I hope the covid situation gets better soon in the philippines;;;;;
KatherineBacs;0;Idk why ppl still wants to go online class in this situation. some of us dont have a gadgets or internet access, Unless if DepEd will provide for it. Y'all should understand that class can always wait, lives of others cant. Better to stay at home and wait until the covid is over.;;;;;
jmlarkin;0;"Now what's become a COVID-19 refrain from Baker: in-school spread is uncommon, and ""schools are the best place for kids to be.""   He notes that remote learning has traveled with other health risks, including anxiety, depression and obesity.";;;;;
alrpse_;1;@dalekacorpse @baby_corpse_ i actually like school more w all the covid rules bc now i have online school more often and some of my exams got cancelled bc of it but yk still pretty boring haha;;;;;
EdmJbg;1;@danielroberts29 @rando_shelly @greeneyedmum @TruthWi59021640 @pplatesrgrate @fly_girl7 @lorrain00414525 @miss_anthrop75 @FrankSp82601647 @RougeNoirUK @SandraWeeden @mism_2020 @Carbonelgreen Some parents have the same view as you.  Many don't due to how dangerous Covid is.  We need option for both in school and online but you have to remember, teachers don't want to get sick and die either.  Face to face school is problematic at the moment. #Covid  https://t.co/C9rCPhSo26;;;;;
nc2y;2;Student feedback for my Spring class: they kindly appreciated our efforts to make lemonade from the CoVID lemons (e.g., using the remote format to get awesome guest speakers). But, they very clearly seem to prefer traditional, face-to-face, instruction. Same here.;;;;;
liv_xo18;0;@BrockUniversity thanks SO MUCH for promising a mainly in person school year. Now all of my classes are online and my $800 parking pass is sitting in my car unable to be used. STOP screwing your students over it’s such a bad look- in a pandemic, covid in the school is inevitable;;;;;
marloncmanning;1;As a education professional I do believe online distance learning is safer for students right now! I prefer this for all public schools and  Universities to keep classrooms uncontaminated from Covid 19! Educators weigh in your thoughts!;;;;;
